Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_13_57,VPWR,li1,32.4300,46.2400,1.799980
FILLER_13_55,VPWR,li1,31.0500,46.2400,1.799980
FILLER_13_32,VPWR,li1,20.7000,46.2400,1.799989
FILLER_13_26,VPWR,li1,18.1700,46.2400,1.799988
FILLER_13_23,VPWR,li1,16.7900,46.2400,1.799988
FILLER_12_98,VPWR,li1,51.0600,46.2400,1.799970
FILLER_12_88,VPWR,li1,46.4600,46.2400,1.799970
FILLER_12_44,VPWR,li1,25.9900,46.2400,1.799984
FILLER_12_41,VPWR,li1,25.0700,46.2400,1.799986
FILLER_12_38,VPWR,li1,23.6900,46.2400,1.799986
FILLER_12_35,VPWR,li1,22.3100,46.2400,1.799989
FILLER_12_32,VPWR,li1,20.9300,46.2400,1.799989
FILLER_12_29,VPWR,li1,19.5500,46.2400,1.799989
FILLER_12_27,VPWR,li1,18.1700,46.2400,1.799988
FILLER_12_24,VPWR,li1,17.2500,46.2400,1.799988
FILLER_12_14,VPWR,li1,12.1900,46.2400,1.799987
FILLER_12_6,VPWR,li1,8.9700,46.2400,1.799987
FILLER_11_84,VPWR,li1,44.3900,40.8000,1.799969
FILLER_11_23,VPWR,li1,16.7900,40.8000,1.799984
FILLER_11_20,VPWR,li1,15.4100,40.8000,1.799984
FILLER_11_17,VPWR,li1,14.0300,40.8000,1.799983
FILLER_11_14,VPWR,li1,12.6500,40.8000,1.799983
FILLER_11_6,VPWR,li1,8.9700,40.8000,1.799983
FILLER_11_3,VPWR,li1,7.5900,40.8000,1.799983
FILLER_10_85,VPWR,li1,45.0800,40.8000,1.799969
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.799969
FILLER_10_50,VPWR,li1,28.7500,40.8000,1.799977
FILLER_10_26,VPWR,li1,17.9400,40.8000,1.799984
FILLER_10_23,VPWR,li1,16.7900,40.8000,1.799984
FILLER_9_106,VPWR,li1,54.7400,35.3600,1.799981
FILLER_9_91,VPWR,li1,47.8400,35.3600,1.799981
FILLER_9_88,VPWR,li1,46.6900,35.3600,1.799981
FILLER_9_76,VPWR,li1,40.9400,35.3600,1.799982
FILLER_9_64,VPWR,li1,35.1900,35.3600,1.799983
FILLER_9_55,VPWR,li1,31.0500,35.3600,1.799985
FILLER_9_41,VPWR,li1,24.8400,35.3600,1.799989
FILLER_9_33,VPWR,li1,21.1600,35.3600,1.799992
FILLER_9_30,VPWR,li1,20.0100,35.3600,1.799991
FILLER_9_27,VPWR,li1,18.6300,35.3600,1.799991
FILLER_9_24,VPWR,li1,17.2500,35.3600,1.799991
FILLER_9_12,VPWR,li1,11.7300,35.3600,1.799990
FILLER_9_9,VPWR,li1,10.3500,35.3600,1.799990
FILLER_9_6,VPWR,li1,8.9700,35.3600,1.799990
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.799982
FILLER_8_32,VPWR,li1,20.7000,35.3600,1.799992
FILLER_8_29,VPWR,li1,19.5500,35.3600,1.799991
FILLER_8_26,VPWR,li1,17.9400,35.3600,1.799991
FILLER_8_23,VPWR,li1,16.7900,35.3600,1.799991
FILLER_7_102,VPWR,li1,53.1300,29.9200,1.799991
FILLER_7_99,VPWR,li1,51.7500,29.9200,1.799991
FILLER_7_57,VPWR,li1,31.9700,29.9200,1.799993
FILLER_7_46,VPWR,li1,27.3700,29.9200,1.799994
FILLER_7_23,VPWR,li1,16.5600,29.9200,1.799996
FILLER_7_6,VPWR,li1,8.9700,29.9200,1.799995
FILLER_7_3,VPWR,li1,7.5900,29.9200,1.799995
FILLER_6_104,VPWR,li1,53.5900,29.9200,1.799991
FILLER_6_101,VPWR,li1,52.6700,29.9200,1.799991
FILLER_6_98,VPWR,li1,51.2900,29.9200,1.799991
FILLER_6_32,VPWR,li1,20.7000,29.9200,1.799996
FILLER_6_29,VPWR,li1,19.5500,29.9200,1.799996
FILLER_6_25,VPWR,li1,17.7100,29.9200,1.799996
FILLER_6_22,VPWR,li1,16.3300,29.9200,1.799996
FILLER_6_19,VPWR,li1,14.9500,29.9200,1.799996
FILLER_6_16,VPWR,li1,13.5700,29.9200,1.799996
FILLER_6_9,VPWR,li1,9.8900,29.9200,1.799995
FILLER_6_6,VPWR,li1,8.9700,29.9200,1.799995
FILLER_5_107,VPWR,li1,54.9700,24.4800,1.799953
FILLER_5_60,VPWR,li1,33.8100,24.4800,1.799967
FILLER_5_57,VPWR,li1,32.4300,24.4800,1.799970
FILLER_5_55,VPWR,li1,31.0500,24.4800,1.799970
FILLER_5_48,VPWR,li1,28.2900,24.4800,1.799974
FILLER_4_85,VPWR,li1,45.0800,24.4800,1.799957
FILLER_4_74,VPWR,li1,40.0200,24.4800,1.799962
FILLER_4_69,VPWR,li1,37.4900,24.4800,1.799964
FILLER_4_66,VPWR,li1,36.5700,24.4800,1.799964
FILLER_4_63,VPWR,li1,35.1900,24.4800,1.799967
FILLER_4_60,VPWR,li1,33.8100,24.4800,1.799967
FILLER_4_56,VPWR,li1,31.5100,24.4800,1.799970
FILLER_4_53,VPWR,li1,30.5900,24.4800,1.799972
FILLER_4_42,VPWR,li1,25.0700,24.4800,1.799976
FILLER_4_39,VPWR,li1,24.1500,24.4800,1.799978
FILLER_4_36,VPWR,li1,22.7700,24.4800,1.799978
FILLER_4_27,VPWR,li1,18.1700,24.4800,1.799980
FILLER_4_24,VPWR,li1,17.2500,24.4800,1.799980
FILLER_4_21,VPWR,li1,15.8700,24.4800,1.799980
FILLER_4_3,VPWR,li1,7.1300,24.4800,1.799979
FILLER_3_103,VPWR,li1,53.3600,19.0400,1.799986
FILLER_3_99,VPWR,li1,51.2900,19.0400,1.799987
FILLER_3_84,VPWR,li1,44.3900,19.0400,1.799987
FILLER_3_76,VPWR,li1,40.9400,19.0400,1.799987
FILLER_3_73,VPWR,li1,39.7900,19.0400,1.799988
FILLER_3_70,VPWR,li1,38.4100,19.0400,1.799988
FILLER_3_57,VPWR,li1,32.2000,19.0400,1.799990
FILLER_3_34,VPWR,li1,21.3900,19.0400,1.799993
FILLER_3_31,VPWR,li1,20.4700,19.0400,1.799993
FILLER_3_28,VPWR,li1,19.0900,19.0400,1.799993
FILLER_3_6,VPWR,li1,8.5100,19.0400,1.799992
FILLER_2_106,VPWR,li1,54.7400,19.0400,1.799986
FILLER_2_78,VPWR,li1,41.6300,19.0400,1.799987
FILLER_2_75,VPWR,li1,40.7100,19.0400,1.799987
FILLER_2_38,VPWR,li1,23.2300,19.0400,1.799993
FILLER_2_35,VPWR,li1,22.3100,19.0400,1.799993
FILLER_2_32,VPWR,li1,20.9300,19.0400,1.799993
FILLER_2_29,VPWR,li1,19.5500,19.0400,1.799993
FILLER_2_15,VPWR,li1,12.6500,19.0400,1.799992
FILLER_1_106,VPWR,li1,54.7400,13.6000,1.799979
FILLER_1_60,VPWR,li1,33.3500,13.6000,1.799985
FILLER_1_7,VPWR,li1,9.2000,13.6000,1.799989
FILLER_1_3,VPWR,li1,7.1300,13.6000,1.799989
FILLER_0_107,VPWR,li1,54.9700,13.6000,1.799979
FILLER_0_85,VPWR,li1,44.8500,13.6000,1.799980
FILLER_0_63,VPWR,li1,35.1900,13.6000,1.799983
FILLER_0_57,VPWR,li1,32.4300,13.6000,1.799985
FILLER_0_55,VPWR,li1,31.0500,13.6000,1.799986
FILLER_0_51,VPWR,li1,29.2100,13.6000,1.799986
FILLER_0_39,VPWR,li1,23.9200,13.6000,1.799989
FILLER_0_3,VPWR,li1,7.1300,13.6000,1.799989
hold10,VPWR,li1,28.9800,51.6800,1.799973
hold9,VPWR,li1,53.3600,46.2400,1.799970
hold8,VPWR,li1,53.3600,46.2400,1.799970
hold7,VPWR,li1,35.8800,19.0400,1.799989
hold6,VPWR,li1,31.2800,46.2400,1.799980
hold5,VPWR,li1,42.3200,57.1200,1.799949
hold4,VPWR,li1,51.0600,51.6800,1.799960
hold3,VPWR,li1,42.3200,24.4800,1.799959
hold2,VPWR,li1,46.4600,29.9200,1.799991
hold1,VPWR,li1,12.8800,51.6800,1.799976
clkload2,VPWR,li1,44.1600,46.2400,1.799971
clkload1,VPWR,li1,13.8000,51.6800,1.799976
clkload0,VPWR,li1,42.7800,19.0400,1.799987
clkbuf_2_3__f_clk_regs,VPWR,li1,39.5600,51.6800,1.799962
clkbuf_2_2__f_clk_regs,VPWR,li1,19.3200,51.6800,1.799977
clkbuf_2_1__f_clk_regs,VPWR,li1,48.7600,24.4800,1.799953
clkbuf_2_0__f_clk_regs,VPWR,li1,20.7000,24.4800,1.799981
clkbuf_0_clk_regs,VPWR,li1,33.5800,40.8000,1.799972
clkbuf_1_0__f_clk,VPWR,li1,50.6000,57.1200,1.799939
clkbuf_0_clk,VPWR,li1,50.6000,57.1200,1.799939
clkbuf_regs_0_clk,VPWR,li1,33.5800,35.3600,1.799983
max_cap32,VPWR,li1,39.1000,19.0400,1.799988
max_cap31,VPWR,li1,50.6000,46.2400,1.799970
max_cap30,VPWR,li1,17.0200,57.1200,1.799979
output29,VPWR,li1,54.5100,29.9200,1.799991
output28,VPWR,li1,48.9900,35.3600,1.799981
output27,VPWR,li1,8.9700,51.6800,1.799976
output26,VPWR,li1,7.5900,57.1200,1.799978
output25,VPWR,li1,7.5900,51.6800,1.799976
output24,VPWR,li1,7.5900,46.2400,1.799987
output23,VPWR,li1,7.5900,35.3600,1.799990
output22,VPWR,li1,7.5900,29.9200,1.799995
output21,VPWR,li1,7.5900,19.0400,1.799991
output20,VPWR,li1,7.5900,19.0400,1.799991
output19,VPWR,li1,10.3500,19.0400,1.799992
output18,VPWR,li1,30.1300,13.6000,1.799986
output17,VPWR,li1,28.2900,13.6000,1.799986
output16,VPWR,li1,22.7700,13.6000,1.799989
output15,VPWR,li1,17.7100,13.6000,1.799990
output14,VPWR,li1,17.7100,19.0400,1.799993
output13,VPWR,li1,11.7300,19.0400,1.799992
output12,VPWR,li1,8.0500,13.6000,1.799989
output11,VPWR,li1,8.9700,19.0400,1.799992
output10,VPWR,li1,54.0500,24.4800,1.799953
output9,VPWR,li1,54.5100,19.0400,1.799986
output8,VPWR,li1,52.2100,19.0400,1.799987
output7,VPWR,li1,53.5900,13.6000,1.799979
output6,VPWR,li1,43.4700,13.6000,1.799981
output5,VPWR,li1,42.0900,13.6000,1.799981
input1,VPWR,li1,54.5100,29.9200,1.799991
output2,VPWR,li1,45.3100,57.1200,1.799946
output4,VPWR,li1,36.5700,13.6000,1.799983
output3,VPWR,li1,33.8100,13.6000,1.799985
place49,VPWR,li1,45.3100,46.2400,1.799971
fanout12,VPWR,li1,45.3100,57.1200,1.799946
place46,VPWR,li1,53.5900,35.3600,1.799981
place48,VPWR,li1,34.2700,40.8000,1.799972
place45,VPWR,li1,33.3500,19.0400,1.799989
place51,VPWR,li1,19.5500,46.2400,1.799989
place47,VPWR,li1,35.6500,40.8000,1.799971
place52,VPWR,li1,53.5900,19.0400,1.799986
place50,VPWR,li1,27.8300,57.1200,1.799973
TAP_TAPCELL_ROW_17_65,VPWR,li1,44.3900,57.4260,1.799946
TAP_TAPCELL_ROW_17_64,VPWR,li1,31.5100,57.4260,1.799966
TAP_TAPCELL_ROW_17_63,VPWR,li1,18.6300,57.4260,1.799979
TAP_TAPCELL_ROW_16_62,VPWR,li1,44.3900,56.8130,1.799946
TAP_TAPCELL_ROW_16_61,VPWR,li1,18.6300,56.8130,1.799979
TAP_TAPCELL_ROW_15_60,VPWR,li1,31.5100,51.9860,1.799971
TAP_TAPCELL_ROW_14_59,VPWR,li1,44.3900,51.3730,1.799961
TAP_TAPCELL_ROW_14_58,VPWR,li1,18.6300,51.3730,1.799977
TAP_TAPCELL_ROW_13_57,VPWR,li1,31.5100,46.5460,1.799980
TAP_TAPCELL_ROW_12_56,VPWR,li1,44.3900,45.9330,1.799971
TAP_TAPCELL_ROW_12_55,VPWR,li1,18.6300,45.9330,1.799989
TAP_TAPCELL_ROW_11_54,VPWR,li1,31.5100,41.1060,1.799974
TAP_TAPCELL_ROW_10_53,VPWR,li1,44.3900,40.4930,1.799969
TAP_TAPCELL_ROW_10_52,VPWR,li1,18.6300,40.4930,1.799984
TAP_TAPCELL_ROW_9_51,VPWR,li1,31.5100,35.6660,1.799984
TAP_TAPCELL_ROW_8_50,VPWR,li1,44.3900,35.0530,1.799982
TAP_TAPCELL_ROW_8_49,VPWR,li1,18.6300,35.0530,1.799991
TAP_TAPCELL_ROW_7_48,VPWR,li1,31.5100,30.2260,1.799993
TAP_TAPCELL_ROW_6_47,VPWR,li1,44.3900,29.6130,1.799992
TAP_TAPCELL_ROW_6_46,VPWR,li1,18.6300,29.6130,1.799996
TAP_TAPCELL_ROW_5_45,VPWR,li1,31.5100,24.7860,1.799970
TAP_TAPCELL_ROW_4_44,VPWR,li1,44.3900,24.1730,1.799957
TAP_TAPCELL_ROW_4_43,VPWR,li1,18.6300,24.1730,1.799980
TAP_TAPCELL_ROW_3_42,VPWR,li1,31.5100,19.3460,1.799990
TAP_TAPCELL_ROW_2_41,VPWR,li1,44.3900,18.7330,1.799987
TAP_TAPCELL_ROW_2_40,VPWR,li1,18.6300,18.7330,1.799993
TAP_TAPCELL_ROW_1_39,VPWR,li1,31.5100,13.9060,1.799986
TAP_TAPCELL_ROW_0_38,VPWR,li1,44.3900,13.2930,1.799980
TAP_TAPCELL_ROW_0_37,VPWR,li1,31.5100,13.2930,1.799986
TAP_TAPCELL_ROW_0_36,VPWR,li1,18.6300,13.2930,1.799990
PHY_EDGE_ROW_17_Left_35,VPWR,li1,6.2100,57.1200,1.799978
PHY_EDGE_ROW_16_Left_34,VPWR,li1,6.2100,57.1200,1.799978
PHY_EDGE_ROW_15_Left_33,VPWR,li1,6.2100,51.6800,1.799976
PHY_EDGE_ROW_14_Left_32,VPWR,li1,6.2100,51.6800,1.799976
PHY_EDGE_ROW_13_Left_31,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_12_Left_30,VPWR,li1,6.2100,46.2400,1.799987
PHY_EDGE_ROW_11_Left_29,VPWR,li1,6.2100,40.8000,1.799983
PHY_EDGE_ROW_10_Left_28,VPWR,li1,6.2100,40.8000,1.799983
PHY_EDGE_ROW_9_Left_27,VPWR,li1,6.2100,35.3600,1.799990
PHY_EDGE_ROW_8_Left_26,VPWR,li1,6.2100,35.3600,1.799990
PHY_EDGE_ROW_7_Left_25,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_6_Left_24,VPWR,li1,6.2100,29.9200,1.799995
PHY_EDGE_ROW_5_Left_23,VPWR,li1,6.2100,24.4800,1.799979
PHY_EDGE_ROW_4_Left_22,VPWR,li1,6.2100,24.4800,1.799979
PHY_EDGE_ROW_3_Left_21,VPWR,li1,6.2100,19.0400,1.799991
PHY_EDGE_ROW_2_Left_20,VPWR,li1,6.2100,19.0400,1.799991
PHY_EDGE_ROW_1_Left_19,VPWR,li1,6.2100,13.6000,1.799989
PHY_EDGE_ROW_0_Left_18,VPWR,li1,6.2100,13.6000,1.799989
PHY_EDGE_ROW_17_Right_17,VPWR,li1,55.8900,57.1200,1.799939
PHY_EDGE_ROW_16_Right_16,VPWR,li1,55.8900,57.1200,1.799939
PHY_EDGE_ROW_15_Right_15,VPWR,li1,55.8900,51.6800,1.799960
PHY_EDGE_ROW_14_Right_14,VPWR,li1,55.8900,51.6800,1.799960
PHY_EDGE_ROW_13_Right_13,VPWR,li1,55.8900,46.2400,1.799970
PHY_EDGE_ROW_12_Right_12,VPWR,li1,55.8900,46.2400,1.799970
PHY_EDGE_ROW_11_Right_11,VPWR,li1,55.8900,40.8000,1.799968
PHY_EDGE_ROW_10_Right_10,VPWR,li1,55.8900,40.8000,1.799968
PHY_EDGE_ROW_9_Right_9,VPWR,li1,55.8900,35.3600,1.799981
PHY_EDGE_ROW_8_Right_8,VPWR,li1,55.8900,35.3600,1.799981
PHY_EDGE_ROW_7_Right_7,VPWR,li1,55.8900,29.9200,1.799991
PHY_EDGE_ROW_6_Right_6,VPWR,li1,55.8900,29.9200,1.799991
PHY_EDGE_ROW_5_Right_5,VPWR,li1,55.8900,24.4800,1.799953
PHY_EDGE_ROW_4_Right_4,VPWR,li1,55.8900,24.4800,1.799953
PHY_EDGE_ROW_3_Right_3,VPWR,li1,55.8900,19.0400,1.799986
PHY_EDGE_ROW_2_Right_2,VPWR,li1,55.8900,19.0400,1.799986
PHY_EDGE_ROW_1_Right_1,VPWR,li1,55.8900,13.6000,1.799979
PHY_EDGE_ROW_0_Right_0,VPWR,li1,55.8900,13.6000,1.799979
_179_,VPWR,li1,13.5700,19.0400,1.799992
_178_,VPWR,li1,23.6900,40.8000,1.799982
_177_,VPWR,li1,21.8500,29.9200,1.799996
_176_,VPWR,li1,12.1900,13.6000,1.799989
_175_,VPWR,li1,16.7900,13.6000,1.799990
_174_,VPWR,li1,26.4500,13.6000,1.799987
_173_,VPWR,li1,26.4500,19.0400,1.799991
_172_,VPWR,li1,31.0500,19.0400,1.799990
_171_,VPWR,li1,46.2300,29.9200,1.799991
_170_,VPWR,li1,39.3300,24.4800,1.799962
_169_,VPWR,li1,13.8000,57.1200,1.799979
_168_,VPWR,li1,23.4600,51.6800,1.799980
_167_,VPWR,li1,38.4100,13.6000,1.799982
_166_,VPWR,li1,11.5000,46.2400,1.799987
_165_,VPWR,li1,48.0700,13.6000,1.799979
_164_,VPWR,li1,11.5000,57.1200,1.799978
_163_,VPWR,li1,50.3700,40.8000,1.799968
_162_,VPWR,li1,25.9900,46.2400,1.799984
_161_,VPWR,li1,49.9100,40.8000,1.799968
_160_,VPWR,li1,49.9100,35.3600,1.799981
_159_,VPWR,li1,42.5500,51.6800,1.799961
_158_,VPWR,li1,33.8100,57.1200,1.799962
_157_,VPWR,li1,49.9100,51.6800,1.799960
_156_,VPWR,li1,50.3700,24.4800,1.799953
_155_,VPWR,li1,11.5000,35.3600,1.799990
_154_,VPWR,li1,49.9100,13.6000,1.799979
_153_,VPWR,li1,11.5000,40.8000,1.799983
_152_,VPWR,li1,22.0800,40.8000,1.799985
_151_,VPWR,li1,25.7600,29.9200,1.799994
_150_,VPWR,li1,11.5000,24.4800,1.799979
_149_,VPWR,li1,14.0300,24.4800,1.799980
_148_,VPWR,li1,8.7400,24.4800,1.799979
_147_,VPWR,li1,22.3100,35.3600,1.799992
_146_,VPWR,li1,28.2900,40.8000,1.799977
_145_,VPWR,li1,26.4500,24.4800,1.799976
_144_,VPWR,li1,24.8400,35.3600,1.799989
_143_,VPWR,li1,10.8100,13.6000,1.799989
_142_,VPWR,li1,14.9500,19.0400,1.799992
_141_,VPWR,li1,20.4700,13.6000,1.799991
_140_,VPWR,li1,25.9900,13.6000,1.799987
_139_,VPWR,li1,26.9100,24.4800,1.799974
_138_,VPWR,li1,29.9000,24.4800,1.799972
_137_,VPWR,li1,32.4300,24.4800,1.799970
_136_,VPWR,li1,45.0800,35.3600,1.799981
_135_,VPWR,li1,43.0100,29.9200,1.799992
_134_,VPWR,li1,32.6600,29.9200,1.799993
_133_,VPWR,li1,38.6400,24.4800,1.799962
_132_,VPWR,li1,16.7900,51.6800,1.799977
_131_,VPWR,li1,25.0700,57.1200,1.799978
_130_,VPWR,li1,25.7600,51.6800,1.799978
_129_,VPWR,li1,37.0300,19.0400,1.799989
_128_,VPWR,li1,39.3300,13.6000,1.799982
_127_,VPWR,li1,10.8100,46.2400,1.799987
_126_,VPWR,li1,14.4900,46.2400,1.799988
_125_,VPWR,li1,43.0100,19.0400,1.799987
_124_,VPWR,li1,46.6900,19.0400,1.799987
_123_,VPWR,li1,48.7600,46.2400,1.799970
_122_,VPWR,li1,39.3300,46.2400,1.799973
_121_,VPWR,li1,27.8300,46.2400,1.799982
_120_,VPWR,li1,32.6600,40.8000,1.799972
_119_,VPWR,li1,51.2900,35.3600,1.799981
_118_,VPWR,li1,49.4500,29.9200,1.799991
_117_,VPWR,li1,48.9900,19.0400,1.799987
_116_,VPWR,li1,29.2100,24.4800,1.799972
_115_,VPWR,li1,40.7100,35.3600,1.799982
_114_,VPWR,li1,10.8100,29.9200,1.799995
_113_,VPWR,li1,14.0300,29.9200,1.799996
_112_,VPWR,li1,45.7700,19.0400,1.799987
_111_,VPWR,li1,50.8300,19.0400,1.799987
_110_,VPWR,li1,25.5300,19.0400,1.799991
_109_,VPWR,li1,39.1000,40.8000,1.799970
_108_,VPWR,li1,10.8100,40.8000,1.799983
_107_,VPWR,li1,14.4900,35.3600,1.799991
_106_,VPWR,li1,24.1500,19.0400,1.799993
_105_,VPWR,li1,40.9400,40.8000,1.799970
_104_,VPWR,li1,23.0000,35.3600,1.799990
_103_,VPWR,li1,26.9100,35.3600,1.799987
_102_,VPWR,li1,39.7900,29.9200,1.799992
_101_,VPWR,li1,29.6700,35.3600,1.799985
_100_,VPWR,li1,35.6500,29.9200,1.799993
_099_,VPWR,li1,27.6000,35.3600,1.799987
_098_,VPWR,li1,11.5000,24.4800,1.799979
_097_,VPWR,li1,11.5000,29.9200,1.799995
_096_,VPWR,li1,20.4700,24.4800,1.799981
_095_,VPWR,li1,29.6700,29.9200,1.799994
_094_,VPWR,li1,37.9500,29.9200,1.799993
_093_,VPWR,li1,43.0100,40.8000,1.799969
_092_,VPWR,li1,54.0500,51.6800,1.799960
_091_,VPWR,li1,42.7800,35.3600,1.799982
_090_,VPWR,li1,37.9500,35.3600,1.799982
_089_,VPWR,li1,35.8800,57.1200,1.799958
_088_,VPWR,li1,40.4800,57.1200,1.799953
_087_,VPWR,li1,34.7300,46.2400,1.799978
_086_,VPWR,li1,36.3400,46.2400,1.799976
_085_,VPWR,li1,42.5500,46.2400,1.799971
_084_,VPWR,li1,36.1100,51.6800,1.799966
_083_,VPWR,li1,33.3500,51.6800,1.799968
_082_,VPWR,li1,31.0500,29.9200,1.799994
_081_,VPWR,li1,33.5800,57.1200,1.799962
_080_,VPWR,li1,37.0300,46.2400,1.799976
_079_,VPWR,li1,43.2400,57.1200,1.799949
_078_,VPWR,li1,31.9700,51.6800,1.799971
_077_,VPWR,li1,33.3500,35.3600,1.799983
_076_,VPWR,li1,34.0400,29.9200,1.799993
_075_,VPWR,li1,48.5300,51.6800,1.799960
_074_,VPWR,li1,32.4300,13.6000,1.799985
_073_,VPWR,li1,40.7100,29.9200,1.799992
_072_,VPWR,li1,30.5900,40.8000,1.799974
